# Exact Urdu transliteration dictionary -- the 9,994 most frequent Urdu word
# forms (Dakshina Urdu Wikipedia counts), reviewed (data/SOURCES.md). Columns:
#   urdu <TAB> devanagari <TAB> roman (plain) <TAB> rekhta (diacritic roman)
# Built by training/translit/build_dictionary.py; edit dictionary_fixes.txt
# and rebuild rather than editing this file by hand.
کاپی	कापी	copy	kāpī
الحکیم	अल-हकीम	al-hakeem	al-hakīm
الملوک	अल-मुलूक	al-mulook	al-mulūk
فرانسس	फ़्रांसिस	fraansis	frānsis
غریبوں	ग़रीबों	ghareebon	ġarīboñ
تارکین	तारिकीन	taarikeen	tārikīn
بھکر	भक्कर	bhakkar	bhakkar
سرفہرست	सरफ़हरस्त	sarfehrast	sarfahrast
صحیفہ	सहीफ़ा	saheefa	sahīfa
حاملہ	हामिला	haamila	hāmila
قافلے	क़ाफ़िले	qaafile	qāfile
ناگزیر	नागुज़ीर	naaguzeer	nāguzīr
سلامت	सलामत	salaamat	salāmat
چنے	चुने	chune	chune
المدینہ	अल-मदीना	al-madeena	al-madīna
ہلکا	हल्का	halka	halkā
مینا	मीना	meena	mīnā
علماء	उलमा	ulamaa	ulamā
مروج	मुरव्वज	murawwaj	muravvaj
نوں	नूँ	noon	nūñ
اخوان	अख़वान	akhwaan	aḳhvān
ساکن	साकिन	saakin	sākin
ہمالیہ	हिमालय	himalaya	himālay
الانوار	अल-अनवार	al-anwaar	al-anvār
لائف	लाइफ़	laaif	lāif
یکسر	यक्सर	yaksar	yaksar
الاسکا	अलास्का	alaaska	alāskā
خشکی	ख़ुश्की	khushki	ḳhushkī
پیشانی	पेशानी	peshaani	peshānī
ڈیلی	डेली	daily	ḍelī
شیعوں	शियों	shiyon	shī'oñ
مول	मोल	mol	mol
چائنا	चाइना	chaaina	chāinā
ہمدردی	हमदर्दी	hamdardi	hamdardī
لیلیٰ	लैला	laila	lailā
ہولمز	होलमज़	holmaz	holmaz
لکھاری	लिखारी	likhaari	likhārī
بلاول	बलावल	balaawal	balāval
وقتا	वक़्तन	waqtan	vaqtan
ٹیگور	टैगोर	taigor	ṭaigor
خطوں	ख़ित्तों	khitton	ḳhittoñ
کرونیکل	क्रोनिकल	kronikal	kronikal
دلہن	दुल्हन	dulhan	dulhan
دارلحکومت	दारुल-हुकूमत	daar-ul-hukoomat	dār-ul-hukūmat
دبا	दबा	daba	dabā
حصص	हिसस	hisas	hisas
نفع	नफ़ा	nafa	nafā
ہولی	होली	holi	holī
مرتفع	मुर्तफ़ा	murtafa	murtafā
دوزخ	दोज़ख़	dozakh	dozaḳh
بنوری	बनौरी	banauri	banaurī
زمانی	ज़मानी	zamaani	zamānī
خیمہ	ख़ेमा	khema	ḳhema
استعفا	इस्तीफ़ा	istifa	isti'fā
بینڈ	बैंड	baind	bainḍ
پہنتے	पहनते	pahante	pahante
فلک	फ़लक	falak	falak
جملوں	जुमलों	jumlon	jumloñ
آدھا	आधा	aadha	ādhā
ہنزہ	हंज़ा	hanza	hanza
چھپی	छपी	chhapi	chhapī
داخلے	दाख़िले	daakhile	dāḳhile
درجن	दर्जन	darjan	darjan
ٹیلر	टीलर	teelar	ṭīlar
سطحی	सतही	sathi	sathī
ابلیس	इबलीस	iblis	iblīs
تغیر	तग़य्युर	taghayyur	taġayyur
خبردار	ख़बरदार	khabardaar	ḳhabardār
تبریز	तबरेज़	tabriz	tabrez
العارفین	अल-आरिफ़ीन	al-aarifeen	al-ārifīn
وزراء	वुज़रा	wuzraa	vuzrā
بدلنے	बदलने	badalne	badalne
کالجز	कॉलेजेज़	colleges	kālijaz
دستبردار	दस्तबरदार	dastbardaar	dastbardār
کوچک	कोचक	kochak	kochak
اموات	अमवात	amwaat	amvāt
صحافتی	सिहाफ़ती	sihaafati	sihāfatī
کامبیٹ	कॉंबेट	kombet	kombeṭ
وقتی	वक़्ती	waqti	vaqtī
سودا	सौदा	sauda	saudā
پکوان	पकवान	pakwaan	pakvān
بیویوں	बीवियों	beewiyon	bīviyoñ
اصلا	असलन	aslan	aslan
نیلا	नीला	neela	nīlā
جھلک	झलक	jhalak	jhalak
بریڈفورڈ	ब्रेडफ़ोर्ड	bredford	breḍforḍ
ننجا	निंजा	ninja	ninjā
معمار	मेमार	memaar	me'mār
تعاقب	तआक़िब	taaqib	ta'āqib
آوازیں	आवाज़ें	aawaazein	āvāzeñ
چھٹا	छठा	chhatha	chhaṭhā
ناقص	नाक़िस	naaqis	nāqis
نوابی	नवाबी	nawaabi	navābī
اونٹاریو	ओंटारियो	ontario	ūñṭāriyo
آراء	आरा	aaraa	ārā
نفوس	नफ़ूस	nafoos	nafūs
ست	सत	sat	sat
عمرانیات	इमरानियात	imraaniyaat	imrāniyāt
مور	मोर	mor	mor
تلنگانہ	तेलंगाना	telangana	telangāna
موسمی	मौसमी	mausmi	mausmī
الانصاری	अल-अंसारी	al-ansaari	al-ansārī
الم	अलम	alam	alam
گرینڈ	ग्रैंड	graind	grainḍ
تنظیمیں	तंज़ीमें	tanzeemein	tanzīmeñ
معاوضہ	मुआवज़ा	muaawza	muāvza
کینیڈین	कैनेडियन	kainediyan	kaineḍiyan
سبزی	सब्ज़ी	sabzi	sabzī
جیک	जैक	jaik	jaik
داتا	दाता	daata	dātā
اوکاڑہ	ओकाड़ा	okara	okāṛa
پراسرار	पुर-असरार	pur-asraar	pur-asrār
وہب	वहब	wahab	vahab
آبادیوں	आबादियों	aabaadiyon	ābādiyoñ
پہنے	पहने	pehne	pahne
کوشاں	कोशाँ	koshan	koshāñ
ویلی	वैली	valley	vailī
کھوج	खोज	khoj	khoj
کنواں	कुआँ	kunwan	kuñvāñ
پہچانے	पहचाने	pehchaane	pahchāne
جوبلی	जुबली	jubilee	jublī
زمیں	ज़मीं	zamin	zamīñ
صاحبہ	साहिबा	saahiba	sāhiba
متی	मत्ती	matti	mattī
عالمگیری	आलमगीरी	aalamgeeri	ālamgīrī
کہلایا	कहलाया	kehlaaya	kahlāyā
گھڑ	घड़	ghad	ghaṛ
لعنت	लानत	lanat	la'nat
کفالت	कफ़ालत	kafaalat	kafālat
عتیق	अतीक़	ateeq	atīq
ٹھنڈا	ठंडा	thanda	ṭhanḍā
ایجوکیشنل	एजुकेशनल	educational	ejukeshnal
کرسی	कुर्सी	kursi	kursī
نظروں	नज़रों	nazaron	nazaroñ
اکیلے	अकेले	akele	akele
عملا	अमलन	amalan	amalan
سمندروں	समुंदरों	samundaron	samundaroñ
الزبتھ	एलिज़ाबेथ	elizabeth	elizābeth
تقدیر	तक़दीर	taqdeer	taqdīr
بیڑے	बेड़े	bede	beṛe
ڈوگرہ	डोगरा	dogra	ḍogra
امریکن	अमरीकन	amreekan	amrīkan
وجوہ	वुजूह	wujooh	vujūh
دلت	दलित	dalit	dalit
ترجمانی	तर्जुमानी	tarjumaani	tarjumānī
منت	मिन्नत	minnat	minnat
دارانہ	दाराना	daaraana	dārāna
مکاتب	मकातिब	makaatib	makātib
مالکی	मालिकी	maaliki	mālikī
طرفہ	तरफ़ा	tarfa	tarfa
کتابی	किताबी	kitaabi	kitābī
احتجاجی	एहतिजाजी	ehtijaaji	ehtijājī
ہیرے	हीरे	heere	hīre
موافق	मुवाफ़िक़	muwaafiq	muvāfiq
وائیومنگ	वाइयोमिंग	waaiyoming	vāiyoming
روایتوں	रिवायतों	riwaayaton	rivāyatoñ
نکلتے	निकलते	nikalte	nikalte
کھوسہ	खोसा	khosa	khosa
رسد	रसद	rasad	rasad
پڑھانے	पढ़ाने	padhaane	paṛhāne
کیلی	केलि	keli	keli
برتنوں	बर्तनों	bartanon	bartanoñ
زن	ज़न	zan	zan
لبرل	लिब्रल	libral	libral
ظہر	ज़ुह्र	zuhr	zuhr
گیمز	गेम्ज़	games	gemz
برخلاف	बर-ख़िलाफ़	bar-khilaaf	bar-ḳhilāf
اگستیہ	अगस्तिया	agastiya	agastiya
یادو	यादव	yaadav	yādav
مشابہت	मुशाबहत	mushaabahat	mushābahat
چڑھا	चढ़ा	chadha	chaṛhā
بڑھی	बढ़ी	badhi	baṛhī
مقبوضہ	मक़बूज़ा	maqbooza	maqbūza
شکاری	शिकारी	shikaari	shikārī
کنعان	कनान	kanaan	kan'ān
گھرانہ	घराना	gharaana	gharāna
توزیع	तौज़ी	tauzee	tauzī
اراضی	अराज़ी	araazi	arāzī
کرتاہے	करता है	karta hai	kartā hai
کیپ	कीप	keep	kīp
نظامیہ	निज़ामिया	nizaamiya	nizāmiya
الغنی	अल-ग़नी	al-ghani	al-ġanī
لتا	लता	lata	latā
رہان	रहान	rahaan	rahān
طاقم	ताक़िम	taaqim	tāqim
تدبیر	तदबीर	tadbeer	tadbīr
بوقت	बवक़्त	ba-waqt	ba-vaqt
کفارہ	कफ़्फ़ारा	kaffaara	kaffāra
ساقی	साक़ी	saaqi	sāqī
رشتوں	रिश्तों	rishton	rishtoñ
تارا	तारा	taara	tārā
جوابی	जवाबी	jawaabi	javābī
سامی	सामी	saami	sāmī
النسل	अन-नस्ल	an-nasl	an-nasl
طائف	ताइफ़	taaif	tāif
اندیشہ	अंदेशा	andesha	andesha
قمی	क़मी	qami	qamī
مارٹل	मार्टल	maartal	mārṭal
منشور	मंशूर	manshoor	manshūr
فائل	फ़ाइल	faail	fāil
ارتقائی	इर्तिक़ाई	irtiqaai	irtiqāī
کامران	कामरान	kaamraan	kāmrān
اجرت	उजरत	ujrat	ujrat
جلی	जली	jali	jalī
مہابھارت	महाभारत	mahabharat	mahābhārat
ترکمانستان	तुर्कमेनिस्तान	turkmenistan	turkmenistān
اوراق	औराक़	auraaq	aurāq
نوبت	नौबत	naubat	naubat
استعمالات	इस्तेमालात	istimaalaat	isti'mālāt
ہیرا	हीरा	heera	hīrā
حواشی	हवाशी	hawaashi	havāshī
اوبلاست	ओब्लास्ट	oblast	oblāsṭ
نازی	नाज़ी	naazi	nāzī
اجنبی	अजनबी	ajnabi	ajnabī
اویلر	ऑयलर	euler	āilar
سرکردہ	सरकर्दा	sarkarda	sarkarda
ضوابط	ज़वाबित	zawaabit	zavābit
راکھ	राख	raakh	rākh
صبا	सबा	saba	sabā
ناگپور	नागपुर	naagpur	nāgpur
ممانعت	मुमानियत	mumaaniat	mumāni'at
کراس	क्रास	kraas	krās
خروج	ख़ुरूज	khurooj	ḳhurūj
خطبات	ख़ुत्बात	khutbaat	ḳhutbāt
نکالی	निकाली	nikaali	nikālī
مچھلیاں	मछलियाँ	machhliyan	machhliyāñ
نقی	नक़ी	naqi	naqī
نقاط	नक़ात	naqaat	naqāt
پیڈیا	पीडिया	peediya	pīḍiyā
میرٹھی	मेरठी	merathi	meraṭhī
گریز	गुरेज़	gurez	gurez
ڈبل	डबल	dabal	ḍabal
مچھلیوں	मछलियों	machhliyon	machhliyoñ
العربی	अल-अरबी	al-arbi	al-arbī
ریزرو	रेज़रो	rezaro	rezaro
انڈے	अंडे	ande	anḍe
مریدین	मुरीदीन	mureedeen	murīdīn
ازواج	अज़वाज	azwaaj	azvāj
بھیم	भीम	bheem	bhīm
طبیعی	तबई	tabeei	tabī'ī
لڑکیاں	लड़कियाँ	ladkiyan	laṛkiyāñ
دکنی	दकनी	dakani	dakanī
کوثر	कौसर	kausar	kausar
نہج	नहज	nahaj	nahaj
قسط	क़िस्त	qist	qist
بخارات	बुख़ारात	bukhaaraat	buḳhārāt
قدس	क़ुद्स	quds	quds
علمیہ	इल्मिया	ilmiya	ilmiya
مارک	मारक	maarak	mārak
سنگم	संगम	sangam	sangam
ہیمپشائر	हैंपशायर	hampshire	haimpshāyar
نانی	नानी	naani	nānī
طیاروں	तय्यारों	tayyaaron	tayyāroñ
محلے	महल्ले	mahalle	mahalle
مسرت	मसर्रत	masarrat	masarrat
پیکر	पैकर	paikar	paikar
لڑتے	लड़ते	ladte	laṛte
جدول	जुदूल	judool	judūl
پودا	पौदा	pauda	paudā
مختلط	मुख़्तलित	mukhtalit	muḳhtalit
کالعدم	कालादम	kaaladam	kāl'adam
بہاؤالدین	बहाउद्दीन	bahaauddeen	bahā'uddīn
دبستان	दबिस्तान	dabistaan	dabistān
ڈرون	ड्रोन	drone	ḍron
وصف	वस्फ़	wasf	vasf
اجمیر	अजमेर	ajmer	ajmer
صنعتوں	सनतों	sanaton	san'atoñ
کپڑوں	कपड़ों	kapdon	kapṛoñ
منبر	मिंबर	mimbar	mimbar
مونٹگمری	मोंटगमरी	montgmari	monṭgmarī
وکٹ	विकट	wicket	vikaṭ
مباحثہ	मुबाहसा	mubaahasa	mubāhasa
برطرف	बरतरफ़	bartaraf	bartaraf
دشت	दश्त	dasht	dasht
مزین	मुज़य्यन	muzayyan	muzayyan
عشرے	इश्रे	ishre	ishre
حجۃ	हुज्जत	hujjat	hujjat
زہد	ज़ुह्द	zuhd	zuhd
ایمیزون	एमेज़ोन	emezon	emezon
تنوع	तनव्वो	tanawwo	tanavvo
پاداش	पादाश	paadaash	pādāsh
چڑیا	चिड़िया	chidiya	chiṛiyā
گرنتھ	ग्रंथ	granth	granth
رتبہ	रुत्बा	rutba	rutba
آوری	आवरी	aawri	āvrī
ٹیوب	ट्यूब	tyoob	ṭyūb
کہو	कहो	kaho	kaho
سیستان	सीस्तान	seestaan	sīstān
سیکھ	सीख	seekh	sīkh
ڈھال	ढाल	dhaal	ḍhāl
محلول	महलूल	mehlool	mahlūl
طیب	तय्यिब	tayyib	tayyib
آستانہ	अस्ताना	astaana	astāna
اینگلز	एंगेल्स	engels	engels
لوگو	लोगो	logo	logo
ہرزیگووینا	हर्ज़ेगोविना	harzegowina	harzegovinā
میمن	मैमन	memon	maiman
خیرپور	ख़ैरपूर	khairpur	ḳhairpūr
قانع	क़ाने	qaane	qāne
شہداء	शुहदा	shuhadaa	shuhadā
الجامع	अल-जामे	al-jaame	al-jāme
فلما	फ़िल्मा	filma	filmā
اڑا	उड़ा	uda	uṛā
جبریل	जबरील	jabreel	jabrīl
سورتوں	सूरतों	sooraton	sūratoñ
احاطے	अहाते	ahaate	ahāte
معاملوں	मुआमलों	muaamalon	mu'āmaloñ
راکٹ	रॉकेट	rocket	rokeṭ
تقاضا	तक़ाज़ा	taqaaza	taqāzā
انگلش	इंग्लिश	inglish	inglish
خطاط	ख़त्तात	khattaat	ḳhattāt
عثمانیوں	उस्मानियों	usmaaniyon	usmāniyoñ
تعمیراتی	तामीराती	taameeraati	tāmīrātī
تشخیص	तशख़ीस	tashkhees	tashḳhīs
ٹھٹہ	ठट्टा	thatta	ṭhaṭṭa
ٹرافی	ट्रॉफ़ी	trophy	ṭrāfī
دارالعلوم	दारुल-उलूम	daar-ul-uloom	dār-ul-ulūm
آئل	ऑयल	oil	āil
ہاسن	हासुन	haasun	hāsun
رن	रन	ran	ran
تعجب	ताज्जुब	taajjub	ta'ajjub
توثیق	तौसीक़	tauseeq	tausīq
غدر	ग़दर	ghadar	ġadar
متضاد	मुतज़ाद	mutazaad	mutazād
ازدواجی	इज़दिवाजी	izdiwaaji	izdivājī
آزر	आज़र	aazar	āzar
نارتھ	नार्थ	naarth	nārth
اوپری	ऊपरी	oopri	ūprī
فاش	फ़ाश	faash	fāsh
تبسم	तबस्सुम	tabassum	tabassum
خانیوال	ख़ानेवाल	khanewal	ḳhānevāl
ستی	सती	sati	satī
مقدونیہ	मक़दूनिया	macedonia	maqdūniya
پیارے	प्यारे	pyaare	pyāre
جلتے	जलते	jalte	jalte
بسنے	बसने	basne	basne
ستہ	सित्ता	sitta	sitta
احرام	अहराम	ahraam	ahrām
زنجیر	ज़ंजीर	zanjeer	zanjīr
معتدل	मोतदिल	motadil	mo'tadil
شکاگو	शिकागो	shikaago	shikāgo
کھینچ	खींच	kheench	khīñch
شیوخ	शुयूख़	shuyookh	shuyūḳh
شناس	शनास	shanaas	shanās
ڈرائیور	ड्राइवर	driver	ḍrāivar
رسانی	रिसानी	risaani	risānī
بخود	बख़ुद	ba-khud	ba-ḳhud
نیپالی	नेपाली	nepaali	nepālī
جنوں	जुनूँ	junoon	junūñ
فزکس	फ़िज़िक्स	physics	fiziks
احساسات	एहसासात	ehsaasaat	ehsāsāt
المدارس	अल-मदारिस	al-madaaris	al-madāris
لیون	ल्यों	liyon	liyon
دائمی	दाइमी	daaimi	dāimī
جاٹ	जाट	jaat	jāṭ
جھوٹے	झूठे	jhoothe	jhūṭhe
سلطنتوں	सल्तनतों	saltanaton	saltanatoñ
حراست	हिरासत	hiraasat	hirāsat
گرتا	गिरता	girta	girtā
مصرع	मिस्रा	misra	misra
خاوند	ख़ावंद	khaawand	ḳhāvand
الشریعہ	अश-शरीआ	ash-shareea	ash-sharī'a
مہربان	मेहरबान	mehrbaan	mehrbān
مخفی	मुख़फ़ी	mukhaffi	muḳhaffī
جلتا	जलता	jalta	jaltā
احمر	अहमर	ahmar	ahmar
راتوں	रातों	raaton	rātoñ
کثافت	कसाफ़त	kasaafat	kasāfat
کنی	कनी	kani	kanī
ماحولیات	माहौलियात	maahauliyaat	māhauliyāt
مورتی	मूर्ति	moorti	mūrtī
ماری	मारी	maari	mārī
سام	साम	saam	sām
سنگیت	संगीत	sangeet	sangīt
اٹھانا	उठाना	uthaana	uṭhānā
شاد	शाद	shaad	shād
اعلام	आलाम	alaam	a'lām
سہرا	सहरा	sehra	sahrā
اٹل	अटल	atal	aṭal
فرماتا	फ़रमाता	farmaata	farmātā
ناگ	नाग	naag	nāg
غیب	ग़ैब	ghaib	ġaib
بہم	बहम	baham	baham
ربنا	रब्बना	rabbana	rabbanā
آپریٹنگ	ऑपेरेटिंग	opereting	opereṭing
ہیروئن	हेरोइन	heroin	heroin
عبادات	इबादात	ibaadaat	ibādāt
گزرتے	गुज़रते	guzarte	guzarte
بامر	बामर	baamar	bāmar
لائیں	लाएँ	laayein	lāeñ
واٹسن	वॉट्सोन	wotson	voṭson
تھانہ	थाना	thaana	thāna
ٹرمپ	ट्रंप	tramp	ṭramp
طاس	तास	taas	tās
خوشاب	ख़ुशाब	khushab	ḳhūshāb
محسود	महसूद	mehsood	mahsūd
مسافت	मुसाफ़त	musaafat	musāfat
کمبوڈیا	कंबोडिया	cambodia	kamboḍiyā
زریں	ज़रीं	zarin	zarīñ
پروڈکشن	प्रोडक्षण	prodkshan	proḍkshan
شیخوپورہ	शेख़ूपुरा	sheikhupura	sheḳhūpūra
باجی	बाजी	baaji	bājī
کمالات	कमालात	kamaalaat	kamālāt
دیوالی	दिवाली	diwaali	divālī
مالیات	मालियात	maaliyaat	māliyāt
ہبل	हबल	habal	habal
تاریکی	तारीकी	taareeki	tārīkī
قصر	क़स्र	qasr	qasr
لڑا	लड़ा	lada	laṛā
حنا	हिना	hina	hinā
نوشہرہ	नौशहरा	nowshera	naushahra
نیوٹن	न्यूटन	nyootan	nyūṭan
بینٹن	बैंटन	baintan	baiñṭan
ابجد	अब्जद	abjad	abjad
شائقین	शाइक़ीन	shaaiqeen	shāiqīn
بہنیں	बहनें	behnein	bahneñ
اسکالر	स्कालर	skaalar	skālar
حجری	हजरी	hajari	hajarī
فر	फ़र	far	far
ولو	वलो	walo	valo
فوقتا	फ़ौक़तन	fauqatan	fauqatan
زبر	ज़बर	zabar	zabar
فلمساز	फ़िल्मसाज़	filmsaaz	filmsāz
افغانوں	अफ़ग़ानों	afghaanon	afġānoñ
توڑنے	तोड़ने	todne	toṛne
منگل	मंगल	mangal	mangal
الزمان	अलज़मान	az-zamaan	az-zamān
قافلہ	क़ाफ़िला	qaafila	qāfila
اولئک	उलाइक	ulaaik	ulāik
خواں	ख़्वाँ	khwaan	ḳhvāñ
پنڈی	पिंडी	pindi	pinḍī
پیام	पयाम	payaam	payām
میرپور	मीरपुर	mirpur	mīrpūr
ٹاون	टाउन	town	ṭāun
مناظرہ	मुनाज़िरा	munaazira	munāzira
حاوی	हावी	haawi	hāvī
بفیلو	बफ़ीलो	bafeelo	bafīlo
ابدال	अब्दाल	abdaal	abdāl
الرجال	अर-रिजाल	ar-rijaal	ar-rijāl
تقاضوں	तक़ाज़ों	taqaazon	taqāzoñ
میئر	मेयर	mayor	meyar
پٹیالہ	पटियाला	patiyaala	paṭiyāla
نافرمانی	नाफ़रमानी	naafarmaani	nāfarmānī
پرستوں	परस्तों	paraston	parastoñ
خورد	ख़ुर्द	khurd	ḳhurd
آؤ	आओ	aao	āo
عبدالملک	अब्दुल-मलिक	abdul-malik	abdul-malik
وفاداری	वफ़ादारी	wafaadaari	vafādārī
آلودگی	आलूदगी	aaloodagi	ālūdagī
ڈالتے	डालते	daalte	ḍālte
منجمد	मुंजमिद	munjamid	munjamid
بدنام	बदनाम	badnaam	badnām
اوکسفرڈ	ऑक्सफ़ोर्ड	oksford	oksforḍ
سروسز	सर्विसेज़	services	sarvisez
اسکرین	स्क्रीन	screen	skrīn
احمدی	अहमदी	ahmadi	ahmadī
نارائن	नारायण	naaraayan	nārāyan
سٹیشن	स्टेशन	steshan	sṭeshan
دیسی	देसी	desi	desī
نقیب	नक़ीब	naqeeb	naqīb
دھار	धार	dhaar	dhār
فرمائش	फ़रमाइश	farmaaish	farmāish
متقی	मुत्तक़ी	muttaqi	muttaqī
نوک	नोक	nok	nok
سرا	सरा	sara	sarā
نیر	नय्यर	nayyar	nayyar
ہمدان	हमदान	hamdaan	hamdān
پیروں	पीरों	peeron	pīroñ
سرخی	सुर्ख़ी	surkhi	surḳhī
قلت	क़िल्लत	qillat	qillat
ٹریبون	ट्रिब्यून	tribune	ṭribyūn
نرگس	नरगिस	nargis	nargis
جعلی	जाली	jali	ja'lī
متاثرین	मुतास्सिरीन	mutaassireen	mutāssirīn
لیول	लेवल	lewal	leval
محمدیہ	मुहम्मदिया	muhammadiya	muhammadiya
مرقع	मुरक़्क़ा	muraqqa	muraqqa
صفا	सफ़ा	safa	safā
لنگر	लंगर	langar	langar
الحاج	अल-हाज	al-haaj	al-hāj
بستر	बिस्तर	bistar	bistar
اکٹھے	इकट्ठे	ikatthe	ikaṭṭhe
سبک	सब्क	sabk	sabk
موصول	मौसूल	mausool	mausūl
سونپ	सौंप	saunp	sauñp
پنج	पंज	panj	panj
مایوسی	मायूसी	maayoosi	māyūsī
ضمنی	ज़िमनी	zimni	zimnī
ہلکی	हल्की	halki	halkī
کسب	कस्ब	kasb	kasb
چنگ	चंग	chang	chang
البخاری	अल-बुख़ारी	al-bukhaari	al-buḳhārī
کود	कुद	kud	kud
سلفی	सलफ़ी	salafi	salafī
پندرہویں	पंद्रहवें	pandrehwein	pandrahveñ
یاسین	यासीन	yaaseen	yāsīn
پچھلی	पिछली	pichhli	pichhlī
سچا	सच्चा	sachcha	sachchā
جنات	जिन्नात	jinnaat	jinnāt
بدعنوانی	बदुन्वानी	badunwaani	bad'unvānī
ہفتوں	हफ़्तों	hafton	haftoñ
ڈب	डब	dab	ḍab
سماوی	समावी	samaawi	samāvī
دادی	दादी	daadi	dādī
میز	मेज़	mez	mez
النار	अन-नार	an-naar	an-nār
رنگت	रंगत	rangat	rangat
کھیلتے	खेलते	khelte	khelte
چوں	चूँ	choon	chūñ
راشدین	राशिदीन	raashideen	rāshidīn
لیکچر	लेक्चर	lecture	lekchar
درسی	दरसी	darsi	darsī
پالتو	पालतू	paaltu	pāltū
گاہیں	गाहें	gaahein	gāheñ
سوشلسٹ	सोशलिस्ट	soshlist	soshlisṭ
بخشش	बख़्शिश	bakhshish	baḳhshish
وفادار	वफ़ादार	wafaadaar	vafādār
نظریۂ	नज़रिया	nazariya	nazariya
ریٹائرڈ	रिटायर्ड	retired	riṭāirḍ
مستقیم	मुस्तक़ीम	mustaqeem	mustaqīm
طوائف	तवाइफ़	tawaaif	tavāif
چھوڑنا	छोड़ना	chhodna	chhoṛnā
سیاق	सियाक़	siyaaq	siyāq
عرفات	अरफ़ात	arafaat	arafāt
فیضان	फ़ैज़ान	faizaan	faizān
نیلے	नीले	neele	nīle
ہوتیں	होतीं	hotin	hotīñ
ثریا	सुरैया	surayya	surayyā
سینما	सिनेमा	sinema	sinemā
کچل	कुचल	kuchal	kuchal
نیواڈا	नीवाडा	neewaada	nīvāḍā
انسداد	इंसिदाद	insidaad	insidād
مطلوب	मतलूब	matloob	matlūb
سیکھی	सीखी	seekhi	sīkhī
اترنے	उतरने	utarne	utarne
مغیرہ	मुग़ीरा	mugheera	muġīra
لاگت	लागत	laagat	lāgat
اتباع	इत्तिबा	ittibaa	ittibā
جہت	जहत	jahat	jahat
قطعات	क़तात	qataat	qat'āt
استعداد	इस्तेदाद	istidaad	isti'dād
کورنگی	कोरंगी	korangi	korangī
نپولین	नेपोलियन	napoleon	napoliyan
تاریک	तारीक	taareek	tārīk
پرت	परत	parat	parat
خم	ख़म	kham	ḳham
کیلنڈر	कैलेंडर	calendar	kailenḍar
سیدھی	सीधी	seedhi	sīdhī
برہم	बरहम	barham	barham
سکاٹ	स्कॉट	scott	skāṭ
چربی	चर्बी	charbi	charbī
راہنما	राहनुमा	raahnuma	rāhnumā
عرق	अरक	arak	arak
احتیاط	एहतियात	ehtiyaat	ehtiyāt
فیصلوں	फ़ैसलों	faislon	faisloñ
فشاں	फ़िशाँ	fishan	fishāñ
داریوں	दारियों	daariyon	dāriyoñ
منو	मनो	mano	mano
چوہان	चौहान	chauhaan	chauhān
خریدنے	ख़रीदने	khareedne	ḳharīdne
سالماتی	सालमाती	saalmaati	sālmātī
قطبی	क़ुत्बी	qutbi	qutbī
چو	चू	chu	chū
تعمیل	तामील	taameel	tāmīl
حقدار	हक़दार	haqdaar	haqdār
ثقہ	सिक़ा	siqa	siqa
برتاؤ	बर्ताव	bartaav	bartāv
سلیس	सलीस	salees	salīs
العالمین	अल-आलमीन	al-aalameen	al-ālamīn
راویوں	रावियों	raawiyon	rāviyoñ
مرتکب	मुर्तकिब	murtakib	murtakib
برداری	बरदारी	bardaari	bardārī
فوق	फ़ौक़	fauq	fauq
گنگوہی	गंगोही	gangohi	gangohī
رضامندی	रज़ामंदी	razaamandi	razāmandī
منازل	मनाज़िल	manaazil	manāzil
توسط	तवस्सुत	tawassut	tavassut
کنونشن	कन्वेंशन	convention	kanvenshan
فیئرفیلڈ	फ़ैरफ़ील्ड	fairfeeld	fairfīlḍ
فصیح	फ़सीह	faseeh	fasīh
بھروسا	भरोसा	bharosa	bharosā
لغاری	लुग़ारी	lughaari	luġārī
مجموعوں	मजमूओं	majmoon	majmū'oñ
دیہاتی	देहाती	dehaati	dehātī
ٹوکیو	टोक्यो	tokyo	ṭokyo
سازشوں	साज़िशों	saazishon	sāzishoñ
دستوں	दस्तों	daston	dastoñ
لیلا	लीला	leela	līlā
چاہ	चाह	chaah	chāh
بولتا	बोलता	bolta	boltā
تاسیس	तासीस	taasees	tāsīs
عنہم	अन्हुम	anhum	anhum
لہروں	लहरों	laharon	laharoñ
حماد	हम्माद	hammaad	hammād
ریکارڈنگ	रिकॉर्डिंग	recording	rikārḍing
آریہ	आर्य	aarya	ārya
العرب	अल-अरब	al-arab	al-arab
جیب	जेब	jeb	jeb
پکڑنے	पकड़ने	pakadne	pakaṛne
کرانا	कराना	karaana	karānā
تحقیقاتی	तहक़ीक़ाती	tehqeeqaati	tahqīqātī
ءکو	को	ko	ko
تکنیک	तकनीक	takneek	taknīk
آبرو	आबरू	aabru	ābrū
بندوبست	बंदोबस्त	bandobast	bandobast
وینس	वेनिस	wenis	venis
نیں	नीं	nin	nīñ
اعتدال	एतिदाल	itidaal	i'tidāl
الناصر	अन-नासिर	an-naasir	an-nāsir
مسلموں	मुस्लिमों	muslimon	muslimoñ
رغبت	रग़बत	raghbat	raġbat
تابکاری	ताबकारी	taabkaari	tābkārī
پیشتر	पेशतर	peshtar	peshtar
حوالوں	हवालों	hawaalon	havāloñ
مکروہ	मकरूह	makrooh	makrūh
لڑے	लड़े	lade	laṛe
خلاء	ख़ला	khala	ḳhalā
